appointment_id,appointment_date,start_time,end_time,customer_id,employee_id,service_id,booking_channel,status,is_completed,is_cancelled,is_no_show,duration_min,price,discount,net_revenue,date_id
A004505,2025-10-29,12:15:00,13:30:00,C0108,E001,S006,Phone/WhatsApp,completed,True,False,False,75,80,0.0,80.0,2025-10-29
A004506,2025-10-30,15:45:00,16:30:00,C0111,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-10-30
A004507,2025-10-30,12:00:00,13:00:00,C0314,E001,S002,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-10-30
A004508,2025-10-30,14:00:00,15:15:00,C0233,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-10-30
A004509,2025-10-30,11:00:00,12:30:00,C0076,E004,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-10-30
A004510,2025-10-30,16:15:00,18:15:00,C0001,E002,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-10-30
A004511,2025-10-30,10:00:00,11:15:00,C0159,E002,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-10-30
A004512,2025-10-30,10:15:00,11:45:00,C0215,E003,S003,Instagram DM,completed,True,False,False,90,80,0.0,80.0,2025-10-30
A004513,2025-10-30,14:30:00,15:15:00,C0317,E003,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-10-30
A004514,2025-10-30,16:30:00,17:45:00,C0430,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-10-30
A004515,2025-10-30,12:00:00,13:30:00,C0216,E002,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-10-30
A004516,2025-10-30,17:00:00,18:00:00,C0420,E001,S002,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-10-30
A004517,2025-10-30,17:45:00,19:00:00,C0420,E004,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-10-30
A004518,2025-10-30,14:00:00,16:00:00,C0121,E002,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-10-30
A004519,2025-10-30,16:30:00,17:45:00,C0025,E004,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-10-30
A004520,2025-10-30,13:30:00,14:45:00,C0179,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-10-30
A004521,2025-10-30,12:30:00,13:45:00,C0187,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-10-30
A004522,2025-10-30,16:00:00,16:45:00,C0151,E001,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-10-30
A004523,2025-10-30,17:45:00,19:00:00,C0189,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-10-30
A004524,2025-10-30,10:30:00,11:45:00,C0189,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-10-30
A004525,2025-10-30,13:45:00,14:30:00,C0123,E003,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-10-30
A004526,2025-10-31,10:15:00,11:00:00,C0110,E004,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-10-31
A004527,2025-10-31,12:15:00,13:30:00,C0374,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-10-31
A004528,2025-10-31,13:45:00,15:00:00,C0331,E001,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-10-31
A004529,2025-10-31,16:15:00,17:15:00,C0139,E001,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-10-31
A004530,2025-10-31,13:30:00,14:45:00,C0384,E003,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-10-31
A004531,2025-10-31,17:30:00,19:00:00,C0346,E001,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-10-31
A004532,2025-10-31,13:30:00,15:30:00,C0024,E004,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-10-31
A004533,2025-10-31,15:00:00,16:00:00,C0409,E001,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-10-31
A004534,2025-10-31,14:00:00,15:30:00,C0183,E002,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-10-31
A004535,2025-10-31,11:30:00,12:15:00,C0403,E001,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-10-31
A004536,2025-10-31,11:00:00,13:00:00,C0128,E004,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-10-31
A004537,2025-10-31,14:45:00,16:00:00,C0049,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-10-31
A004538,2025-10-31,12:15:00,13:45:00,C0164,E001,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-10-31
A004539,2025-10-31,10:15:00,11:15:00,C0182,E002,S001,Website,completed,True,False,False,60,55,0.0,55.0,2025-10-31
A004540,2025-10-31,16:45:00,18:15:00,C0175,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-10-31
A004541,2025-10-31,15:45:00,16:30:00,C0396,E002,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-10-31
A004542,2025-10-31,17:00:00,17:45:00,C0198,E004,S001,Treatwell,cancelled,False,True,False,45,40,0.0,0.0,2025-10-31
A004543,2025-10-31,10:15:00,11:30:00,C0366,E001,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-10-31
A004544,2025-10-31,10:45:00,11:45:00,C0036,E003,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-10-31
A004545,2025-11-01,16:45:00,18:45:00,C0391,E002,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-01
A004546,2025-11-01,14:00:00,16:00:00,C0268,E002,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-11-01
A004547,2025-11-01,10:15:00,11:15:00,C0017,E002,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-11-01
A004548,2025-11-01,11:30:00,13:30:00,C0373,E004,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-01
A004549,2025-11-01,16:30:00,17:15:00,C0332,E004,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-11-01
A004550,2025-11-01,16:15:00,17:30:00,C0350,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-11-01
A004551,2025-11-01,10:00:00,11:00:00,C0016,E004,S002,Treatwell,cancelled,False,True,False,60,60,0.0,0.0,2025-11-01
A004552,2025-11-01,11:30:00,13:30:00,C0022,E002,S004,Instagram DM,completed,True,False,False,120,100,0.0,100.0,2025-11-01
A004553,2025-11-01,10:30:00,12:30:00,C0135,E003,S004,Walk-in,completed,True,False,False,120,100,0.0,100.0,2025-11-01
A004554,2025-11-01,14:00:00,15:15:00,C0453,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-11-01
A004555,2025-11-01,14:00:00,15:15:00,C0418,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-01
A004556,2025-11-01,18:15:00,19:00:00,C0310,E004,S008,Website,completed,True,False,False,45,50,0.0,50.0,2025-11-01
A004557,2025-11-01,13:45:00,15:45:00,C0138,E004,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-11-01
A004558,2025-11-01,12:45:00,14:00:00,C0227,E001,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-11-01
A004559,2025-11-01,10:15:00,11:30:00,C0050,E001,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-11-01
A004560,2025-11-01,15:30:00,17:00:00,C0105,E003,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-11-01
A004561,2025-11-01,17:30:00,18:45:00,C0067,E001,S003,Phone/WhatsApp,no_show,False,False,True,75,70,0.0,35.0,2025-11-01
A004562,2025-11-03,15:00:00,15:45:00,C0371,E001,S001,Walk-in,completed,True,False,False,45,40,0.0,40.0,2025-11-03
A004563,2025-11-03,18:15:00,19:00:00,C0083,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-11-03
A004564,2025-11-03,12:30:00,13:45:00,C0459,E002,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-11-03
A004565,2025-11-03,16:00:00,17:30:00,C0109,E001,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-11-03
A004566,2025-11-03,12:45:00,14:00:00,C0395,E004,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-11-03
A004567,2025-11-03,10:45:00,12:45:00,C0128,E001,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-03
A004568,2025-11-03,17:15:00,18:15:00,C0140,E003,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-11-03
A004569,2025-11-03,14:00:00,14:45:00,C0029,E004,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-11-03
A004570,2025-11-03,13:00:00,15:00:00,C0096,E001,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-03
A004571,2025-11-03,17:30:00,18:15:00,C0349,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-11-03
A004572,2025-11-03,15:45:00,16:45:00,C0148,E002,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-11-03
A004573,2025-11-03,11:30:00,12:30:00,C0367,E003,S001,Walk-in,completed,True,False,False,60,45,0.0,45.0,2025-11-03
A004574,2025-11-03,10:00:00,10:45:00,C0397,E001,S008,Treatwell,no_show,False,False,True,45,50,0.0,25.0,2025-11-03
A004575,2025-11-03,14:00:00,16:00:00,C0114,E003,S004,Phone/WhatsApp,no_show,False,False,True,120,100,0.0,50.0,2025-11-03
A004576,2025-11-03,10:00:00,12:00:00,C0424,E002,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-11-03
A004577,2025-11-03,17:15:00,18:45:00,C0047,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-11-03
A004578,2025-11-03,12:30:00,14:00:00,C0253,E003,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-11-03
A004579,2025-11-04,12:00:00,13:30:00,C0163,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-11-04
A004580,2025-11-04,15:15:00,16:30:00,C0442,E001,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-11-04
A004581,2025-11-04,16:45:00,18:00:00,C0129,E001,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-11-04
A004582,2025-11-04,16:45:00,19:00:00,C0184,E004,S004,Phone/WhatsApp,completed,True,False,False,135,115,0.0,115.0,2025-11-04
A004583,2025-11-04,16:30:00,18:45:00,C0296,E003,S004,Website,cancelled,False,True,False,135,110,0.0,0.0,2025-11-04
A004584,2025-11-04,14:00:00,15:30:00,C0443,E003,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-11-04
A004585,2025-11-04,11:15:00,13:15:00,C0211,E004,S004,Walk-in,completed,True,False,False,120,100,0.0,100.0,2025-11-04
A004586,2025-11-04,13:15:00,14:15:00,C0332,E001,S005,Instagram DM,cancelled,False,True,False,60,60,0.0,0.0,2025-11-04
A004587,2025-11-04,11:15:00,13:15:00,C0073,E001,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-11-04
A004588,2025-11-04,12:30:00,14:00:00,C0405,E003,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-11-04
A004589,2025-11-04,14:15:00,15:45:00,C0060,E002,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-11-04
A004590,2025-11-04,10:45:00,12:15:00,C0276,E003,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-11-04
A004591,2025-11-04,15:45:00,16:30:00,C0126,E003,S008,Website,completed,True,False,False,45,50,0.0,50.0,2025-11-04
A004592,2025-11-04,16:00:00,17:15:00,C0044,E002,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-11-04
A004593,2025-11-04,15:30:00,16:45:00,C0013,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-04
A004594,2025-11-04,10:00:00,11:15:00,C0103,E001,S003,Treatwell,no_show,False,False,True,75,70,0.0,35.0,2025-11-04
A004595,2025-11-04,11:00:00,11:45:00,C0450,E002,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-11-04
A004596,2025-11-04,17:15:00,18:45:00,C0265,E002,S003,Phone/WhatsApp,completed,True,False,False,90,80,0.0,80.0,2025-11-04
A004597,2025-11-05,13:45:00,15:45:00,C0320,E004,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-05
A004598,2025-11-05,12:30:00,13:45:00,C0152,E004,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-11-05
A004599,2025-11-05,11:45:00,12:45:00,C0018,E001,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-11-05
A004600,2025-11-05,13:45:00,15:00:00,C0140,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-05
A004601,2025-11-05,18:00:00,19:00:00,C0080,E001,S001,Instagram DM,completed,True,False,False,60,55,0.0,55.0,2025-11-05
A004602,2025-11-05,17:00:00,18:00:00,C0445,E001,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-11-05
A004603,2025-11-05,13:00:00,14:15:00,C0254,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-11-05
A004604,2025-11-05,10:45:00,12:15:00,C0090,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-11-05
A004605,2025-11-05,11:30:00,12:15:00,C0395,E004,S008,Website,completed,True,False,False,45,50,0.0,50.0,2025-11-05
A004606,2025-11-05,12:15:00,13:30:00,C0190,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-05
A004607,2025-11-05,15:00:00,16:30:00,C0407,E001,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-11-05
A004608,2025-11-05,10:00:00,11:00:00,C0234,E001,S002,Website,completed,True,False,False,60,60,0.0,60.0,2025-11-05
A004609,2025-11-05,17:30:00,19:00:00,C0250,E004,S003,Phone/WhatsApp,completed,True,False,False,90,80,0.0,80.0,2025-11-05
A004610,2025-11-05,10:00:00,11:30:00,C0011,E004,S007,Website,no_show,False,False,True,90,90,0.0,45.0,2025-11-05
A004611,2025-11-05,10:15:00,11:45:00,C0351,E003,S003,Phone/WhatsApp,completed,True,False,False,90,80,0.0,80.0,2025-11-05
A004612,2025-11-05,15:00:00,17:00:00,C0355,E002,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-05
A004613,2025-11-05,17:30:00,19:00:00,C0151,E002,S003,Website,cancelled,False,True,False,90,80,0.0,0.0,2025-11-05
A004614,2025-11-05,13:30:00,14:45:00,C0155,E003,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-11-05
A004615,2025-11-05,17:45:00,19:00:00,C0117,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-05
A004616,2025-11-06,10:45:00,12:45:00,C0141,E001,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-06
A004617,2025-11-06,10:15:00,11:30:00,C0316,E002,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-11-06
A004618,2025-11-06,14:00:00,15:30:00,C0072,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-11-06
A004619,2025-11-06,15:30:00,16:15:00,C0427,E004,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-11-06
A004620,2025-11-06,16:00:00,18:00:00,C0048,E002,S004,Instagram DM,completed,True,False,False,120,100,0.0,100.0,2025-11-06
A004621,2025-11-06,14:00:00,15:30:00,C0450,E003,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-11-06
A004622,2025-11-06,11:30:00,13:30:00,C0156,E002,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-06
A004623,2025-11-06,14:30:00,16:30:00,C0177,E001,S004,Instagram DM,no_show,False,False,True,120,100,0.0,50.0,2025-11-06
A004624,2025-11-06,17:15:00,18:30:00,C0042,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-11-06
A004625,2025-11-06,12:30:00,14:30:00,C0178,E004,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-11-06
A004626,2025-11-06,12:00:00,13:00:00,C0225,E003,S001,Treatwell,completed,True,False,False,60,45,0.0,45.0,2025-11-06
A004627,2025-11-06,15:30:00,16:15:00,C0168,E003,S008,Website,completed,True,False,False,45,50,0.0,50.0,2025-11-06
A004628,2025-11-06,17:00:00,19:00:00,C0134,E003,S004,Instagram DM,completed,True,False,False,120,100,0.0,100.0,2025-11-06
A004629,2025-11-06,14:45:00,15:30:00,C0145,E004,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-11-06
A004630,2025-11-06,17:30:00,18:15:00,C0355,E004,S008,Website,completed,True,False,False,45,50,0.0,50.0,2025-11-06
A004631,2025-11-06,10:00:00,12:00:00,C0437,E003,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-11-06
A004632,2025-11-06,12:45:00,14:15:00,C0271,E001,S003,Instagram DM,completed,True,False,False,90,80,0.0,80.0,2025-11-06
A004633,2025-11-06,10:00:00,11:30:00,C0016,E004,S003,Phone/WhatsApp,completed,True,False,False,90,80,0.0,80.0,2025-11-06
A004634,2025-11-07,11:00:00,13:00:00,C0063,E002,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-07
A004635,2025-11-07,17:00:00,18:15:00,C0269,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-11-07
A004636,2025-11-07,11:30:00,12:15:00,C0367,E004,S008,Instagram DM,completed,True,False,False,45,50,0.0,50.0,2025-11-07
A004637,2025-11-07,15:30:00,16:45:00,C0209,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-07
A004638,2025-11-07,16:45:00,18:15:00,C0047,E004,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-11-07
A004639,2025-11-07,11:45:00,12:45:00,C0326,E003,S005,Instagram DM,no_show,False,False,True,60,60,0.0,30.0,2025-11-07
A004640,2025-11-07,15:45:00,16:45:00,C0151,E002,S005,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-11-07
A004641,2025-11-07,10:45:00,12:15:00,C0420,E001,S007,Walk-in,completed,True,False,False,90,90,0.0,90.0,2025-11-07
A004642,2025-11-07,14:00:00,15:15:00,C0120,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-07
A004643,2025-11-07,13:15:00,14:00:00,C0195,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-11-07
A004644,2025-11-07,17:30:00,18:30:00,C0184,E002,S005,Instagram DM,cancelled,False,True,False,60,60,0.0,0.0,2025-11-07
A004645,2025-11-07,16:00:00,17:15:00,C0140,E001,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-11-07
A004646,2025-11-07,12:45:00,13:30:00,C0022,E004,S008,Instagram DM,completed,True,False,False,45,50,0.0,50.0,2025-11-07
A004647,2025-11-07,17:30:00,18:45:00,C0192,E001,S003,Instagram DM,cancelled,False,True,False,75,70,0.0,0.0,2025-11-07
A004648,2025-11-07,13:15:00,15:30:00,C0218,E001,S004,Treatwell,completed,True,False,False,135,110,0.0,110.0,2025-11-07
A004649,2025-11-07,14:15:00,15:00:00,C0057,E003,S001,Walk-in,completed,True,False,False,45,40,0.0,40.0,2025-11-07
A004650,2025-11-07,14:00:00,14:45:00,C0074,E004,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-11-07
A004651,2025-11-07,10:15:00,11:00:00,C0387,E003,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-11-07
A004652,2025-11-08,16:15:00,17:45:00,C0325,E002,S003,Treatwell,completed,True,False,False,90,80,0.0,80.0,2025-11-08
A004653,2025-11-08,12:00:00,12:45:00,C0163,E002,S001,Walk-in,completed,True,False,False,45,40,0.0,40.0,2025-11-08
A004654,2025-11-08,16:00:00,16:45:00,C0320,E001,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-11-08
A004655,2025-11-08,14:15:00,15:45:00,C0238,E004,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-11-08
A004656,2025-11-08,11:00:00,13:15:00,C0262,E004,S004,Instagram DM,completed,True,False,False,135,110,0.0,110.0,2025-11-08
A004657,2025-11-08,16:45:00,18:15:00,C0187,E004,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-11-08
A004658,2025-11-08,13:30:00,14:45:00,C0315,E001,S003,Phone/WhatsApp,no_show,False,False,True,75,70,0.0,35.0,2025-11-08
A004659,2025-11-08,11:00:00,13:00:00,C0407,E001,S004,Phone/WhatsApp,cancelled,False,True,False,120,100,0.0,0.0,2025-11-08
A004660,2025-11-08,13:30:00,15:00:00,C0439,E003,S003,Website,completed,True,False,False,90,80,0.0,80.0,2025-11-08
A004661,2025-11-08,13:45:00,15:00:00,C0095,E002,S006,Website,no_show,False,False,True,75,80,0.0,40.0,2025-11-08
A004662,2025-11-08,17:00:00,18:00:00,C0193,E001,S005,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-11-08
A004663,2025-11-08,10:00:00,11:30:00,C0234,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-11-08
A004664,2025-11-08,17:45:00,19:00:00,C0439,E002,S006,Treatwell,cancelled,False,True,False,75,80,0.0,0.0,2025-11-08
A004665,2025-11-08,15:30:00,17:30:00,C0013,E003,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-11-08
A004666,2025-11-08,11:45:00,13:15:00,C0290,E003,S003,Treatwell,completed,True,False,False,90,80,0.0,80.0,2025-11-08
A004667,2025-11-08,10:15:00,11:45:00,C0345,E003,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-11-08
A004668,2025-11-08,14:45:00,16:00:00,C0001,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-08
A004669,2025-11-10,12:00:00,14:00:00,C0019,E002,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-11-10
A004670,2025-11-10,15:15:00,16:30:00,C0135,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-10
A004671,2025-11-10,12:15:00,13:30:00,C0197,E003,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-11-10
A004672,2025-11-10,15:45:00,17:15:00,C0072,E001,S003,Treatwell,no_show,False,False,True,90,75,0.0,37.5,2025-11-10
A004673,2025-11-10,10:15:00,11:00:00,C0179,E004,S008,Phone/WhatsApp,completed,True,False,False,45,50,0.0,50.0,2025-11-10
A004674,2025-11-10,13:00:00,14:15:00,C0342,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-11-10
A004675,2025-11-10,12:00:00,12:45:00,C0119,E001,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-11-10
A004676,2025-11-10,12:15:00,13:30:00,C0294,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-11-10
A004677,2025-11-10,10:00:00,12:00:00,C0348,E001,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-11-10
A004678,2025-11-10,10:00:00,11:30:00,C0305,E003,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-11-10
A004679,2025-11-10,14:15:00,15:15:00,C0072,E003,S005,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-11-10
A004680,2025-11-10,14:30:00,15:45:00,C0307,E002,S003,Phone/WhatsApp,no_show,False,False,True,75,70,0.0,35.0,2025-11-10
A004681,2025-11-10,15:15:00,16:00:00,C0265,E004,S008,Website,cancelled,False,True,False,45,50,0.0,0.0,2025-11-10
A004682,2025-11-10,17:00:00,19:00:00,C0238,E003,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-11-10
A004683,2025-11-10,13:30:00,14:15:00,C0017,E003,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-11-10
A004684,2025-11-10,14:30:00,15:15:00,C0324,E004,S008,Website,completed,True,False,False,45,50,0.0,50.0,2025-11-10
